18-retail	https://www.sqstackstaging.com/admin/retail_portal_integrations/create
18-pickup	https://www.sqstackstaging.com/admin/local_pickup_retail_location_rules/create
19-shopify	https://www.sqstackstaging.com/admin/shopify_integrations/create
19-omnibus	https://www.sqstackstaging.com/admin/omnibus_core_integrations/create
19-smaregi	https://www.sqstackstaging.com/admin/smaregi_integrations/create
20-logizard	https://www.sqstackstaging.com/admin/logizard_integrations/create
20-recustomer	https://www.sqstackstaging.com/admin/recustomer_integrations/create
